transaction_id,user_id,timestamp,amount,status,payment_method,experiment_variant
txn_012244,user_02221,2024-04-10,110.34,success,card,fast_checkout
txn_012245,user_02222,2024-02-08,142.04,success,card,control
txn_012246,user_02222,2024-04-15,77.45,success,bank,fast_checkout
txn_012247,user_02222,2024-02-14,106.5,success,wallet,fast_checkout
txn_012248,user_02222,2024-04-23,143.95,success,card,fast_checkout
txn_012249,user_02222,2024-01-12,117.08,success,card,control
txn_012250,user_02222,2024-01-15,128.56,success,card,control
txn_012251,user_02223,2024-06-20,63.02,success,card,fast_checkout
txn_012252,user_02223,2024-06-15,348.62,success,card,fast_checkout
txn_012253,user_02223,2024-04-01,508.0,success,bank,fast_checkout
txn_012254,user_02223,2024-06-14,24.15,success,bank,fast_checkout
txn_012255,user_02223,2024-05-07,243.5,success,card,fast_checkout
txn_012256,user_02223,2024-02-27,300.3,success,card,fast_checkout
txn_012257,user_02224,2024-01-05,36.35,success,card,control
txn_012258,user_02224,2024-02-16,61.91,success,card,fast_checkout
txn_012259,user_02224,2024-01-13,34.48,success,card,control
txn_012260,user_02224,2024-01-26,14.71,success,bank,control
txn_012261,user_02225,2024-05-03,44.98,success,wallet,fast_checkout
txn_012262,user_02225,2024-01-27,99.18,success,card,control
txn_012263,user_02225,2024-01-29,57.01,success,card,control
txn_012264,user_02225,2024-04-29,6.11,success,card,fast_checkout
txn_012265,user_02225,2024-04-29,29.45,success,card,fast_checkout
txn_012266,user_02225,2024-02-25,18.51,success,card,fast_checkout
txn_012267,user_02225,2024-04-13,6.45,success,card,fast_checkout
txn_012268,user_02225,2024-02-07,21.45,success,card,fast_checkout
txn_012269,user_02226,2024-02-21,102.52,success,bank,control
txn_012270,user_02226,2024-02-24,141.41,success,card,fast_checkout
txn_012271,user_02226,2024-05-09,311.86,success,card,fast_checkout
txn_012272,user_02226,2024-03-15,139.48,success,bank,fast_checkout
txn_012273,user_02226,2024-02-29,82.27,success,bank,fast_checkout
txn_012274,user_02226,2024-04-23,40.67,success,card,fast_checkout
txn_012275,user_02227,2024-05-06,13.48,success,card,fast_checkout
txn_012276,user_02227,2024-05-03,33.12,failed,bank,fast_checkout
txn_012277,user_02227,2024-03-11,58.77,success,card,fast_checkout
txn_012278,user_02227,2024-03-31,45.68,success,bank,fast_checkout
txn_012279,user_02227,2024-04-12,20.2,success,card,fast_checkout
txn_012280,user_02228,2024-05-21,172.51,success,bank,fast_checkout
txn_012281,user_02228,2024-05-06,205.35,success,card,fast_checkout
txn_012282,user_02228,2024-05-05,192.21,success,card,fast_checkout
txn_012283,user_02228,2024-03-11,544.03,success,card,fast_checkout
txn_012284,user_02229,2024-03-04,543.16,success,card,fast_checkout
txn_012285,user_02229,2024-01-25,183.99,success,wallet,control
txn_012286,user_02229,2024-04-23,307.81,success,card,fast_checkout
txn_012287,user_02229,2024-03-12,49.78,success,bank,fast_checkout
txn_012288,user_02229,2024-03-27,48.05,success,card,fast_checkout
txn_012289,user_02230,2024-04-21,12.36,success,wallet,fast_checkout
txn_012290,user_02230,2024-05-29,69.0,success,bank,fast_checkout
txn_012291,user_02230,2024-03-13,23.83,success,card,fast_checkout
txn_012292,user_02231,2024-02-05,50.53,success,card,fast_checkout
txn_012293,user_02231,2024-02-06,340.85,success,card,fast_checkout
txn_012294,user_02231,2024-03-30,252.59,success,bank,fast_checkout
txn_012295,user_02231,2024-02-09,58.47,success,card,control
txn_012296,user_02232,2024-06-01,341.7,success,bank,fast_checkout
txn_012297,user_02232,2024-05-12,104.71,success,card,fast_checkout
txn_012298,user_02232,2024-05-20,32.48,success,bank,fast_checkout
txn_012299,user_02232,2024-06-13,91.18,success,wallet,fast_checkout
txn_012300,user_02233,2024-02-05,192.71,success,card,control
txn_012301,user_02233,2024-05-16,26.39,success,card,fast_checkout
txn_012302,user_02233,2024-04-11,51.59,success,card,fast_checkout
txn_012303,user_02233,2024-03-10,5.93,success,card,fast_checkout
txn_012304,user_02233,2024-03-10,174.61,success,card,fast_checkout
txn_012305,user_02233,2024-04-19,22.91,success,card,fast_checkout
txn_012306,user_02234,2024-05-07,15.81,success,bank,fast_checkout
txn_012307,user_02234,2024-05-01,23.44,failed,card,fast_checkout
txn_012308,user_02234,2024-05-07,110.88,disputed,card,fast_checkout
txn_012309,user_02234,2024-04-21,129.31,success,card,fast_checkout
txn_012310,user_02234,2024-01-16,61.99,success,card,control
txn_012311,user_02234,2024-01-16,28.23,success,wallet,control
txn_012312,user_02234,2024-02-17,41.09,success,bank,fast_checkout
txn_012313,user_02235,2024-04-13,24.22,success,card,fast_checkout
txn_012314,user_02235,2024-05-29,3.97,success,bank,fast_checkout
txn_012315,user_02235,2024-05-21,19.21,success,card,fast_checkout
txn_012316,user_02235,2024-03-15,24.5,success,card,fast_checkout
txn_012317,user_02235,2024-03-31,55.76,success,card,fast_checkout
txn_012318,user_02235,2024-03-03,232.45,failed,card,fast_checkout
txn_012319,user_02235,2024-03-31,39.79,success,card,fast_checkout
txn_012320,user_02236,2024-05-25,20.31,success,card,fast_checkout
txn_012321,user_02236,2024-05-11,450.49,success,card,fast_checkout
txn_012322,user_02236,2024-03-07,389.89,success,bank,fast_checkout
txn_012323,user_02236,2024-04-10,221.33,failed,wallet,fast_checkout
txn_012324,user_02236,2024-03-18,135.67,success,card,fast_checkout
txn_012325,user_02236,2024-06-19,436.41,failed,bank,fast_checkout
txn_012326,user_02237,2024-03-29,12.32,success,card,fast_checkout
txn_012327,user_02237,2024-02-22,18.65,success,bank,control
txn_012328,user_02237,2024-03-13,60.4,success,card,fast_checkout
txn_012329,user_02237,2024-05-13,36.99,success,card,fast_checkout
txn_012330,user_02237,2024-06-01,54.91,success,card,fast_checkout
txn_012331,user_02238,2024-04-15,31.88,success,card,fast_checkout
txn_012332,user_02238,2024-05-31,65.79,success,card,fast_checkout
txn_012333,user_02238,2024-03-10,20.35,success,bank,fast_checkout
txn_012334,user_02238,2024-03-06,30.05,success,card,fast_checkout
txn_012335,user_02238,2024-04-17,12.06,success,card,fast_checkout
txn_012336,user_02239,2024-05-08,65.19,failed,card,fast_checkout
txn_012337,user_02239,2024-03-10,8.91,success,wallet,fast_checkout
txn_012338,user_02239,2024-01-27,35.7,success,card,control
txn_012339,user_02239,2024-04-22,40.74,success,card,fast_checkout
txn_012340,user_02240,2024-01-09,75.33,success,card,control
txn_012341,user_02240,2024-03-04,183.05,success,card,fast_checkout
txn_012342,user_02240,2024-04-30,165.37,success,card,fast_checkout
txn_012343,user_02240,2024-04-28,89.41,success,card,fast_checkout
txn_012344,user_02241,2024-05-12,68.18,success,bank,fast_checkout
txn_012345,user_02241,2024-04-25,60.02,success,card,fast_checkout
txn_012346,user_02241,2024-03-22,119.77,success,bank,fast_checkout
txn_012347,user_02242,2024-04-11,158.37,success,card,fast_checkout
txn_012348,user_02242,2024-02-07,53.99,success,card,fast_checkout
txn_012349,user_02242,2024-02-07,78.29,success,bank,fast_checkout
txn_012350,user_02242,2024-03-02,163.8,success,card,fast_checkout
txn_012351,user_02242,2024-03-09,159.29,success,card,fast_checkout
txn_012352,user_02242,2024-01-24,227.66,success,card,control
txn_012353,user_02242,2024-04-27,131.61,success,bank,fast_checkout
txn_012354,user_02243,2024-03-24,31.5,success,bank,fast_checkout
txn_012355,user_02243,2024-05-18,8.83,success,card,fast_checkout
txn_012356,user_02243,2024-02-16,34.17,success,card,control
txn_012357,user_02244,2024-03-31,32.39,success,card,fast_checkout
txn_012358,user_02244,2024-01-11,22.27,success,card,control
txn_012359,user_02244,2024-02-28,12.54,success,card,fast_checkout
txn_012360,user_02244,2024-03-31,48.14,success,card,fast_checkout
txn_012361,user_02244,2024-02-02,28.58,success,card,fast_checkout
txn_012362,user_02244,2024-02-14,30.45,success,card,control
txn_012363,user_02244,2024-02-18,45.97,success,card,control
txn_012364,user_02244,2024-02-16,13.17,success,bank,fast_checkout
txn_012365,user_02245,2024-02-22,22.04,success,wallet,control
txn_012366,user_02245,2024-04-04,14.28,success,bank,fast_checkout
txn_012367,user_02245,2024-06-01,11.51,success,card,fast_checkout
txn_012368,user_02245,2024-05-17,16.72,success,card,fast_checkout
txn_012369,user_02245,2024-03-15,8.8,success,bank,fast_checkout
txn_012370,user_02245,2024-04-04,12.45,success,card,fast_checkout
txn_012371,user_02245,2024-03-16,15.6,success,card,fast_checkout
txn_012372,user_02245,2024-03-30,18.05,success,card,fast_checkout
txn_012373,user_02246,2024-03-25,66.56,disputed,card,fast_checkout
txn_012374,user_02246,2024-03-30,13.09,disputed,bank,fast_checkout
txn_012375,user_02246,2024-02-04,24.08,success,card,fast_checkout
txn_012376,user_02246,2024-03-10,46.31,success,bank,fast_checkout
txn_012377,user_02247,2024-04-01,15.24,success,card,fast_checkout
txn_012378,user_02247,2024-04-24,20.01,success,card,fast_checkout
txn_012379,user_02247,2024-03-11,23.17,success,card,fast_checkout
txn_012380,user_02247,2024-03-12,36.33,success,card,fast_checkout
txn_012381,user_02248,2024-05-29,9.85,disputed,card,fast_checkout
txn_012382,user_02248,2024-02-21,59.45,failed,bank,fast_checkout
txn_012383,user_02248,2024-06-16,119.63,success,card,fast_checkout
txn_012384,user_02248,2024-06-14,36.26,disputed,card,fast_checkout
txn_012385,user_02248,2024-04-13,34.94,success,bank,fast_checkout
txn_012386,user_02248,2024-05-12,25.51,success,card,fast_checkout
txn_012387,user_02248,2024-02-27,20.56,success,card,fast_checkout
txn_012388,user_02248,2024-05-13,5.24,success,card,fast_checkout
txn_012389,user_02249,2024-01-21,23.23,success,card,control
txn_012390,user_02249,2024-03-18,37.54,success,card,fast_checkout
txn_012391,user_02249,2024-04-10,37.62,success,card,fast_checkout
txn_012392,user_02249,2024-03-27,10.62,success,card,fast_checkout
txn_012393,user_02249,2024-02-06,82.32,success,card,fast_checkout
txn_012394,user_02250,2024-03-31,96.83,success,card,fast_checkout
txn_012395,user_02250,2024-04-17,98.89,success,bank,fast_checkout
txn_012396,user_02250,2024-06-15,261.11,success,card,fast_checkout
txn_012397,user_02250,2024-05-04,311.92,success,wallet,fast_checkout
txn_012398,user_02251,2024-02-15,150.94,failed,card,control
txn_012399,user_02251,2024-02-02,69.79,success,card,control
txn_012400,user_02251,2024-01-27,62.04,failed,bank,control
txn_012401,user_02251,2024-02-15,14.93,disputed,card,fast_checkout
txn_012402,user_02251,2024-03-07,18.84,success,bank,fast_checkout
txn_012403,user_02251,2024-03-19,25.93,success,bank,fast_checkout
txn_012404,user_02252,2024-05-10,44.71,success,card,fast_checkout
txn_012405,user_02252,2024-05-11,24.8,success,card,fast_checkout
txn_012406,user_02252,2024-02-01,60.77,success,bank,control
txn_012407,user_02252,2024-02-26,36.84,success,card,fast_checkout
txn_012408,user_02252,2024-04-02,66.95,success,card,fast_checkout
txn_012409,user_02252,2024-05-15,17.52,success,wallet,fast_checkout
txn_012410,user_02252,2024-04-08,29.68,success,card,fast_checkout
txn_012411,user_02253,2024-05-13,22.38,success,card,fast_checkout
txn_012412,user_02253,2024-05-26,8.86,success,card,fast_checkout
txn_012413,user_02253,2024-04-12,86.81,success,card,fast_checkout
txn_012414,user_02253,2024-03-12,48.38,success,wallet,fast_checkout
txn_012415,user_02253,2024-05-20,29.27,failed,card,fast_checkout
txn_012416,user_02254,2024-06-13,331.73,success,bank,fast_checkout
txn_012417,user_02254,2024-04-13,276.62,success,card,fast_checkout
txn_012418,user_02254,2024-03-09,292.67,success,card,fast_checkout
txn_012419,user_02254,2024-06-05,567.25,success,bank,fast_checkout
txn_012420,user_02255,2024-03-27,170.39,success,card,fast_checkout
txn_012421,user_02255,2024-02-21,97.16,success,card,fast_checkout
txn_012422,user_02255,2024-05-15,103.8,success,bank,fast_checkout
txn_012423,user_02256,2024-03-27,290.69,success,card,fast_checkout
txn_012424,user_02256,2024-02-08,190.09,success,card,control
txn_012425,user_02256,2024-05-16,92.76,success,card,fast_checkout
txn_012426,user_02256,2024-05-09,305.74,success,bank,fast_checkout
txn_012427,user_02256,2024-02-15,115.16,success,card,fast_checkout
txn_012428,user_02256,2024-02-24,158.22,success,card,fast_checkout
txn_012429,user_02256,2024-01-30,123.87,success,bank,control
txn_012430,user_02257,2024-04-26,31.38,success,bank,fast_checkout
txn_012431,user_02257,2024-03-15,190.55,success,wallet,fast_checkout
txn_012432,user_02257,2024-02-11,11.73,success,card,fast_checkout
txn_012433,user_02258,2024-04-28,874.27,success,card,fast_checkout
txn_012434,user_02258,2024-02-17,1366.73,success,bank,control
txn_012435,user_02258,2024-03-13,886.71,success,card,fast_checkout
txn_012436,user_02258,2024-04-26,440.17,success,bank,fast_checkout
txn_012437,user_02258,2024-02-22,540.97,success,card,control
txn_012438,user_02258,2024-03-01,590.92,success,bank,fast_checkout
txn_012439,user_02259,2024-05-15,42.21,success,card,fast_checkout
txn_012440,user_02259,2024-02-05,67.05,success,bank,fast_checkout
txn_012441,user_02259,2024-02-26,50.92,success,card,fast_checkout
txn_012442,user_02259,2024-02-17,46.3,success,card,control
txn_012443,user_02259,2024-05-08,33.66,success,card,fast_checkout
txn_012444,user_02259,2024-05-31,11.82,success,card,fast_checkout
txn_012445,user_02259,2024-03-09,53.73,success,bank,fast_checkout
txn_012446,user_02260,2024-04-09,58.36,disputed,card,fast_checkout
txn_012447,user_02260,2024-02-16,33.79,success,wallet,fast_checkout
txn_012448,user_02260,2024-03-03,23.86,success,wallet,fast_checkout
txn_012449,user_02260,2024-04-27,10.96,success,bank,fast_checkout
txn_012450,user_02260,2024-01-29,66.43,success,card,control
txn_012451,user_02260,2024-03-23,82.52,success,card,fast_checkout
txn_012452,user_02260,2024-01-30,70.91,success,wallet,control
txn_012453,user_02260,2024-05-11,94.24,success,card,fast_checkout
txn_012454,user_02261,2024-05-28,209.43,disputed,card,fast_checkout
txn_012455,user_02261,2024-04-22,835.91,success,bank,fast_checkout
txn_012456,user_02261,2024-03-20,1315.53,success,card,fast_checkout
txn_012457,user_02261,2024-04-11,354.65,success,card,fast_checkout
txn_012458,user_02261,2024-03-09,457.11,success,card,fast_checkout
txn_012459,user_02261,2024-04-26,552.19,success,card,fast_checkout
txn_012460,user_02261,2024-04-17,332.68,success,bank,fast_checkout
txn_012461,user_02261,2024-05-29,1126.67,success,bank,fast_checkout
txn_012462,user_02262,2024-02-26,35.36,success,bank,fast_checkout
txn_012463,user_02262,2024-05-30,10.2,success,card,fast_checkout
txn_012464,user_02262,2024-06-03,12.68,success,card,fast_checkout
txn_012465,user_02262,2024-05-25,21.82,success,card,fast_checkout
txn_012466,user_02262,2024-04-02,56.01,success,card,fast_checkout
txn_012467,user_02262,2024-03-14,33.66,success,card,fast_checkout
txn_012468,user_02262,2024-03-22,55.89,success,card,fast_checkout
txn_012469,user_02262,2024-04-25,81.72,success,card,fast_checkout
txn_012470,user_02263,2024-03-24,18.46,success,bank,fast_checkout
txn_012471,user_02263,2024-02-24,16.17,success,card,control
txn_012472,user_02263,2024-05-08,78.28,success,card,fast_checkout
txn_012473,user_02263,2024-03-07,17.25,success,card,fast_checkout
txn_012474,user_02263,2024-05-01,17.64,success,card,fast_checkout
txn_012475,user_02263,2024-05-06,17.51,success,card,fast_checkout
txn_012476,user_02263,2024-01-26,9.32,success,card,control
txn_012477,user_02263,2024-01-25,81.18,success,card,control
txn_012478,user_02264,2024-05-25,69.15,success,card,fast_checkout
txn_012479,user_02264,2024-03-04,81.36,success,card,fast_checkout
txn_012480,user_02264,2024-06-22,26.29,success,card,fast_checkout
txn_012481,user_02265,2024-03-20,37.87,success,card,fast_checkout
txn_012482,user_02265,2024-03-21,45.13,success,card,fast_checkout
txn_012483,user_02265,2024-05-07,21.99,success,card,fast_checkout
txn_012484,user_02265,2024-05-12,86.64,success,card,fast_checkout
txn_012485,user_02265,2024-05-05,18.88,success,card,fast_checkout
txn_012486,user_02266,2024-05-21,220.82,success,card,fast_checkout
txn_012487,user_02266,2024-02-26,230.35,success,bank,control
txn_012488,user_02266,2024-04-14,181.99,success,card,fast_checkout
txn_012489,user_02266,2024-05-02,74.9,success,wallet,fast_checkout
txn_012490,user_02266,2024-02-17,54.47,success,card,control
txn_012491,user_02267,2024-03-10,21.59,success,wallet,fast_checkout
txn_012492,user_02267,2024-03-05,35.94,success,card,fast_checkout
txn_012493,user_02267,2024-05-03,70.85,success,bank,fast_checkout
txn_012494,user_02267,2024-03-05,29.64,success,card,fast_checkout
txn_012495,user_02267,2024-03-19,48.18,success,card,fast_checkout
txn_012496,user_02268,2024-05-20,29.36,success,card,fast_checkout
txn_012497,user_02268,2024-05-05,57.7,success,card,fast_checkout
txn_012498,user_02268,2024-05-15,71.77,success,card,fast_checkout
txn_012499,user_02268,2024-05-06,25.37,success,card,fast_checkout
txn_012500,user_02268,2024-04-12,27.46,success,card,fast_checkout
txn_012501,user_02268,2024-03-14,23.62,success,card,fast_checkout
txn_012502,user_02268,2024-03-27,60.72,failed,card,fast_checkout
txn_012503,user_02269,2024-04-03,35.54,success,card,fast_checkout
txn_012504,user_02269,2024-05-06,5.18,success,bank,fast_checkout
txn_012505,user_02269,2024-03-18,15.02,success,card,fast_checkout
